OPID,HHPers,HHSam,WoGem,Sted,Prov,Geslacht,KLeeft,KMotiefV,AfstV,KAfstV,Hvm,KHvm,FactorP,FactorV,year
307374884980,5,3,762,4,11,1,2,5,13,3,8,5,517,188771,2022
307374884980,5,3,762,4,11,1,2,7,20,3,9,6,517,188771,2022
307375878880,1,1,772,1,11,2,7,6,25,4,9,6,303,110481,2022
307376783980,3,3,1982,4,11,1,10,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,301,109791,2022
307376785980,1,1,1982,4,11,1,16,1,45,5,1,1,440,160703,2022
307376785980,1,1,1982,4,11,1,16,1,45,5,1,1,440,160703,2022
307376786980,3,3,1982,4,11,2,15,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,486,177330,2022
307376787980,4,5,1982,4,11,1,14,4,20,3,1,1,372,135899,2022
307376787980,4,5,1982,4,11,1,14,4,20,3,1,1,372,135899,2022
307376787980,4,5,1982,4,11,1,14,8,30,4,9,6,372,135899,2022
307376872980,4,3,753,3,11,1,12,2,170,9,1,1,509,185831,2022
307376872980,4,3,753,3,11,1,12,2,170,9,1,1,509,185831,2022
307376872980,4,3,753,3,11,1,12,4,20,3,1,1,509,185831,2022
307376872980,4,3,753,3,11,1,12,4,20,3,1,1,509,185831,2022
307376872980,4,3,753,3,11,1,12,7,37,5,1,1,509,185831,2022
307376872980,4,3,753,3,11,1,12,7,37,5,1,1,509,185831,2022
307376873980,1,1,753,3,11,1,9,1,40,5,1,1,561,204809,2022
307376873980,1,1,753,3,11,1,9,1,60,6,1,1,561,204809,2022
307376873980,1,1,753,3,11,1,9,1,70,6,1,1,561,204809,2022
307376873980,1,1,753,3,11,1,9,1,70,6,1,1,561,204809,2022
307376873980,1,1,753,3,11,1,9,9,10,3,1,1,561,204809,2022
307376873980,1,1,753,3,11,1,9,9,10,3,1,1,561,204809,2022
307376873980,1,1,753,3,11,1,9,9,10,3,1,1,561,204809,2022
307376875980,4,3,753,3,11,2,10,1,40,5,1,1,485,177081,2022
307376875980,4,3,753,3,11,2,10,1,40,5,1,1,485,177081,2022
307377779880,5,3,1719,4,11,2,9,1,10,3,8,5,379,138300,2022
307377779880,5,3,1719,4,11,2,9,1,10,3,8,5,379,138300,2022
307380884980,2,2,1674,2,11,2,15,8,47,5,9,6,275,100438,2022
307380884980,2,2,1674,2,11,2,15,3,30,4,7,5,275,100438,2022
307380884980,2,2,1674,2,11,2,15,3,30,4,7,5,275,100438,2022
307380884980,2,2,1674,2,11,2,15,6,120,8,1,1,275,100438,2022
307380884980,2,2,1674,2,11,2,15,6,120,8,1,1,275,100438,2022
307380885980,4,3,1674,2,11,2,2,4,26,4,7,5,440,160770,2022
307380885980,4,3,1674,2,11,2,2,4,50,6,7,5,440,160770,2022
307380885980,4,3,1674,2,11,2,2,6,400,12,1,2,440,160770,2022
307381981980,2,2,867,3,11,1,17,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,91,33283,2022
307382971980,4,3,796,2,11,2,10,4,45,5,1,2,249,90903,2022
307382971980,4,3,796,2,11,2,10,4,45,5,1,2,249,90903,2022
307382971980,4,3,796,2,11,2,10,4,45,5,1,2,249,90903,2022
307382971980,4,3,796,2,11,2,10,4,45,5,1,2,249,90903,2022
307382971980,4,3,796,2,11,2,10,4,15,3,1,1,249,90903,2022
307382971980,4,3,796,2,11,2,10,4,15,3,1,1,249,90903,2022
307384878980,1,1,794,2,11,1,14,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,564,205928,2022
307386778880,3,3,1771,3,11,2,8,9,3,1,8,5,536,195623,2022
307386778880,3,3,1771,3,11,2,8,9,3,1,8,5,536,195623,2022
307386778880,3,3,1771,3,11,2,8,9,3,1,8,5,536,195623,2022
307386778880,3,3,1771,3,11,2,8,9,3,1,8,5,536,195623,2022
307390883980,2,2,1658,4,11,1,18,9,130,8,7,5,364,132703,2022
307390883980,2,2,1658,4,11,1,18,9,130,8,7,5,364,132703,2022
307391981980,2,6,855,1,11,1,5,7,24,3,8,5,179,65188,2022
307391981980,2,6,855,1,11,1,5,7,25,4,8,5,179,65188,2022
307393877980,2,2,823,4,11,1,17,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,223,81314,2022
307393880980,5,3,796,2,11,2,4,5,33,4,8,5,289,105456,2022
307393880980,5,3,796,2,11,2,4,5,33,4,8,5,289,105456,2022
307393880980,5,3,796,2,11,2,4,7,27,4,8,5,289,105456,2022
307393880980,5,3,796,2,11,2,4,7,27,4,8,5,289,105456,2022
307394880980,3,6,772,1,11,2,12,8,10,3,9,6,349,127368,2022
307394880980,3,6,772,1,11,2,12,7,50,6,8,5,349,127368,2022
307394880980,3,6,772,1,11,2,12,8,10,3,9,6,349,127368,2022
307394883980,5,3,758,2,11,1,13,2,290,10,1,1,477,174191,2022
307394883980,5,3,758,2,11,1,13,2,290,10,1,1,477,174191,2022
307394886980,2,2,758,2,11,1,17,7,90,7,1,1,296,107880,2022
307394886980,2,2,758,2,11,1,17,7,90,7,1,1,296,107880,2022
307394886980,2,2,758,2,11,1,17,7,41,5,1,1,296,107880,2022
307394886980,2,2,758,2,11,1,17,7,49,5,1,1,296,107880,2022
307394887980,2,2,758,2,11,2,16,1,80,7,3,4,366,133699,2022
307394887980,2,2,758,2,11,2,16,1,80,7,3,4,366,133699,2022
307394888880,1,1,758,2,11,2,16,8,50,6,9,6,266,97079,2022
307394888880,1,1,758,2,11,2,16,7,200,10,1,1,266,97079,2022
307394888880,1,1,758,2,11,2,16,4,180,9,1,1,266,97079,2022
307394888880,1,1,758,2,11,2,16,4,40,5,1,1,266,97079,2022
307394888880,1,1,758,2,11,2,16,8,40,5,9,6,266,97079,2022
307394888880,1,1,758,2,11,2,16,6,180,9,1,1,266,97079,2022
307394888880,1,1,758,2,11,2,16,6,180,9,1,1,266,97079,2022
307394889880,2,2,758,2,11,1,17,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,118,42973,2022
307397784980,2,2,1948,3,11,2,16,4,50,6,7,5,407,148382,2022
307397784980,2,2,1948,3,11,2,16,4,50,6,7,5,407,148382,2022
307397784980,2,2,1948,3,11,2,16,4,20,3,8,5,407,148382,2022
307397784980,2,2,1948,3,11,2,16,4,20,3,8,5,407,148382,2022
307397784980,2,2,1948,3,11,2,16,8,25,4,9,6,407,148382,2022
307400880980,3,6,1728,4,11,1,3,6,20,3,8,5,297,108388,2022
307400883980,4,3,1728,4,11,1,10,1,100,8,1,1,377,137563,2022
307400883980,4,3,1728,4,11,1,10,1,100,8,1,1,377,137563,2022
307400883980,4,3,1728,4,11,1,10,9,10,3,8,5,377,137563,2022
307400883980,4,3,1728,4,11,1,10,9,10,3,7,5,377,137563,2022
307400889880,2,6,1728,4,11,2,6,4,72,6,1,1,252,91919,2022
307400889880,2,6,1728,4,11,2,6,4,72,6,1,1,252,91919,2022
307402971980,5,3,855,1,11,1,10,1,760,14,11,7,274,99858,2022
307402971980,5,3,855,1,11,1,10,1,740,13,11,7,274,99858,2022
307403971980,5,3,784,3,11,2,6,6,190,9,1,1,352,128587,2022
307405884980,2,2,755,4,11,2,16,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,422,154047,2022
307405887880,2,2,755,4,11,1,14,1,50,6,11,7,450,164246,2022
307405887880,2,2,755,4,11,1,14,1,50,6,11,7,450,164246,2022
307405887880,2,2,755,4,11,1,14,1,50,6,11,7,450,164246,2022
307405887880,2,2,755,4,11,1,14,1,50,6,11,7,450,164246,2022
307405887880,2,2,755,4,11,1,14,8,30,4,9,6,450,164246,2022
307405888880,2,2,755,4,11,1,13,1,8,2,9,6,346,126284,2022
307405888880,2,2,755,4,11,1,13,1,8,2,9,6,346,126284,2022
307405888880,2,2,755,4,11,1,13,1,8,2,9,6,346,126284,2022
307405888880,2,2,755,4,11,1,13,4,1,1,9,6,346,126284,2022
307405888880,2,2,755,4,11,1,13,4,8,2,9,6,346,126284,2022
307405889880,5,3,755,4,11,1,11,8,5,2,9,6,203,74120,2022
307405889880,5,3,755,4,11,1,11,6,250,10,16,7,203,74120,2022
307405889880,5,3,755,4,11,1,11,6,110,8,16,7,203,74120,2022
307405889880,5,3,755,4,11,1,11,9,92,7,1,1,203,74120,2022
307405889880,5,3,755,4,11,1,11,9,92,7,1,1,203,74120,2022
307406878980,2,2,762,4,11,2,16,9,30,4,1,1,293,106894,2022
307406878980,2,2,762,4,11,2,16,9,40,5,1,1,293,106894,2022
307406878980,2,2,762,4,11,2,16,7,5,2,9,6,293,106894,2022
307406878980,2,2,762,4,11,2,16,7,10,3,9,6,293,106894,2022
307412877980,4,3,867,3,11,2,6,1,120,8,1,1,504,183889,2022
307412877980,4,3,867,3,11,2,6,1,1030,15,1,1,504,183889,2022
307413882980,1,1,855,1,11,2,17,4,3,1,9,6,319,116345,2022
307413882980,1,1,855,1,11,2,17,4,3,1,9,6,319,116345,2022
307413883980,2,6,855,1,11,2,6,5,700,13,1,1,427,155969,2022
307413883980,2,6,855,1,11,2,6,5,720,13,1,1,427,155969,2022
307413883980,2,6,855,1,11,2,6,9,34,4,1,1,427,155969,2022
307413887980,4,3,855,1,11,1,10,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,280,102314,2022
307414880980,3,3,794,2,11,2,13,4,10,3,1,1,294,107423,2022
307414880980,3,3,794,2,11,2,13,4,10,3,1,1,294,107423,2022
307414880980,3,3,794,2,11,2,13,4,230,10,1,1,294,107423,2022
307414880980,3,3,794,2,11,2,13,4,230,10,1,1,294,107423,2022
307414880980,3,3,794,2,11,2,13,7,120,8,24,7,294,107423,2022
307414882980,1,1,794,2,11,1,12,4,20,3,1,1,165,60123,2022
307414882980,1,1,794,2,11,1,12,6,10,3,1,1,165,60123,2022
307414882980,1,1,794,2,11,1,12,6,10,3,1,1,165,60123,2022
307414882980,1,1,794,2,11,1,12,6,1150,15,1,1,165,60123,2022
307414882980,1,1,794,2,11,1,12,6,1150,15,1,1,165,60123,2022
307414884980,4,3,794,2,11,2,3,5,47,5,8,5,269,98266,2022
307414884980,4,3,794,2,11,2,3,5,47,5,8,5,269,98266,2022
307414884980,4,3,794,2,11,2,3,7,4,1,8,5,269,98266,2022
307414884980,4,3,794,2,11,2,3,7,4,1,8,5,269,98266,2022
307414886980,2,2,794,2,11,2,13,3,19,3,1,2,520,189626,2022
307414886980,2,2,794,2,11,2,13,3,19,3,1,2,520,189626,2022
307414887980,2,2,794,2,11,2,14,8,19,3,9,6,409,149342,2022
307414887980,2,2,794,2,11,2,14,6,1240,15,1,2,409,149342,2022
307414887980,2,2,794,2,11,2,14,6,1330,15,1,2,409,149342,2022
307414888980,3,3,794,2,11,1,16,7,1,1,9,6,307,112185,2022
307414888980,3,3,794,2,11,1,16,7,40,5,9,6,307,112185,2022
307414888980,3,3,794,2,11,1,16,4,50,6,1,1,307,112185,2022
307414888980,3,3,794,2,11,1,16,4,50,6,1,1,307,112185,2022
307414888980,3,3,794,2,11,1,16,4,20,3,1,1,307,112185,2022
307418773980,4,3,1706,4,11,1,6,1,63,6,1,1,692,252587,2022
307418773980,4,3,1706,4,11,1,6,1,63,6,1,1,692,252587,2022
307418773980,4,3,1706,4,11,1,6,8,126,8,8,5,692,252587,2022
307418777980,3,3,1706,4,11,1,7,4,300,11,1,1,561,204653,2022
307418777980,3,3,1706,4,11,1,7,4,300,11,1,1,561,204653,2022
307418777980,3,3,1706,4,11,1,7,7,170,9,1,1,561,204653,2022
307418777980,3,3,1706,4,11,1,7,7,170,9,1,1,561,204653,2022
307424880980,2,2,779,3,11,2,14,1,100,8,1,1,270,98382,2022
307424880980,2,2,779,3,11,2,14,1,100,8,1,1,270,98382,2022
307424880980,2,2,779,3,11,2,14,6,10,3,8,5,270,98382,2022
307424880980,2,2,779,3,11,2,14,6,10,3,8,5,270,98382,2022
307424882980,1,1,779,3,11,1,12,1,80,7,1,1,298,108814,2022
307424882980,1,1,779,3,11,1,12,3,20,3,1,1,298,108814,2022
307424882980,1,1,779,3,11,1,12,9,80,7,1,1,298,108814,2022
307424882980,1,1,779,3,11,1,12,9,20,3,1,1,298,108814,2022
307424882980,1,1,779,3,11,1,12,9,20,3,1,1,298,108814,2022
307424882980,1,1,779,3,11,1,12,4,15,3,1,1,298,108814,2022
307424882980,1,1,779,3,11,1,12,4,10,3,1,1,298,108814,2022
307424882980,1,1,779,3,11,1,12,9,30,4,1,1,298,108814,2022
307424882980,1,1,779,3,11,1,12,9,30,4,1,1,298,108814,2022
307424882980,1,1,779,3,11,1,12,6,20,3,1,1,298,108814,2022
307424882980,1,1,779,3,11,1,12,9,30,4,1,1,298,108814,2022
307424882980,1,1,779,3,11,1,12,9,30,4,1,1,298,108814,2022
307424882980,1,1,779,3,11,1,12,9,680,13,1,1,298,108814,2022
307424882980,1,1,779,3,11,1,12,9,650,13,1,1,298,108814,2022
307424882980,1,1,779,3,11,1,12,9,30,4,1,1,298,108814,2022
307430971980,4,3,1658,4,11,2,6,6,150,9,1,2,183,66956,2022
307430971980,4,3,1658,4,11,2,6,6,150,9,1,2,183,66956,2022
307432977890,4,3,797,3,11,1,8,9,17,3,1,1,314,114451,2022
307432977890,4,3,797,3,11,1,8,1,240,10,1,1,314,114451,2022
307432977890,4,3,797,3,11,1,8,2,130,8,1,1,314,114451,2022
307432977890,4,3,797,3,11,1,8,2,280,10,1,1,314,114451,2022
307433877880,3,3,845,4,11,2,8,4,10,3,9,6,240,87444,2022
307433877880,3,3,845,4,11,2,8,4,5,2,9,6,240,87444,2022
307433877880,3,3,845,4,11,2,8,6,12,3,9,6,240,87444,2022
307433877880,3,3,845,4,11,2,8,6,2,1,9,6,240,87444,2022
307433877980,4,3,845,4,11,1,11,7,10,3,8,5,243,88513,2022
307433877980,4,3,845,4,11,1,11,7,30,4,8,5,243,88513,2022
307433977890,2,2,758,2,11,2,17,6,1360,15,1,2,125,45579,2022
307452774980,3,3,1991,3,11,2,5,7,154,9,1,2,472,172439,2022
307452774980,3,3,1991,3,11,2,5,4,140,8,1,2,472,172439,2022
307452774980,3,3,1991,3,11,2,5,4,15,3,1,2,472,172439,2022
307452774980,3,3,1991,3,11,2,5,6,11,3,8,5,472,172439,2022
307452774980,3,3,1991,3,11,2,5,6,11,3,8,5,472,172439,2022
307452774980,3,3,1991,3,11,2,5,6,28,4,8,5,472,172439,2022
307452774980,3,3,1991,3,11,2,5,6,24,3,8,5,472,172439,2022
307452774980,3,3,1991,3,11,2,5,4,4,1,8,5,472,172439,2022
307452774980,3,3,1991,3,11,2,5,7,23,3,8,5,472,172439,2022
307452774980,3,3,1991,3,11,2,5,7,28,4,8,5,472,172439,2022
307454883980,2,2,772,1,11,2,8,1,4,1,9,6,337,122887,2022
307454883980,2,2,772,1,11,2,8,1,4,1,9,6,337,122887,2022
307454883980,2,2,772,1,11,2,8,7,15,3,9,6,337,122887,2022
307454883980,2,2,772,1,11,2,8,7,15,3,9,6,337,122887,2022
307454884980,1,1,772,1,11,1,17,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,575,209769,2022
307454886980,2,2,772,1,11,2,9,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,317,115568,2022
307454887980,4,3,772,1,11,1,6,9,50,6,1,1,469,171149,2022
307454887980,4,3,772,1,11,1,6,3,60,6,1,1,469,171149,2022
307454887980,4,3,772,1,11,1,6,3,35,4,1,1,469,171149,2022
307454887980,4,3,772,1,11,1,6,6,85,7,1,1,469,171149,2022
307454887980,4,3,772,1,11,1,6,6,85,7,1,1,469,171149,2022
307454888880,1,1,772,1,11,2,16,9,7,2,8,5,417,152030,2022
307454888880,1,1,772,1,11,2,16,9,7,2,8,5,417,152030,2022
307454888880,1,1,772,1,11,2,16,9,66,6,8,5,417,152030,2022
307454888880,1,1,772,1,11,2,16,9,16,3,8,5,417,152030,2022
307454888880,1,1,772,1,11,2,16,6,7,2,9,6,417,152030,2022
307454888880,1,1,772,1,11,2,16,6,60,6,8,5,417,152030,2022
307454888880,1,1,772,1,11,2,16,6,19,3,8,5,417,152030,2022
307456872980,1,1,758,2,11,2,17,7,60,6,8,5,217,79061,2022
307456872980,1,1,758,2,11,2,17,7,60,6,8,5,217,79061,2022
307456872980,1,1,758,2,11,2,17,4,50,6,8,5,217,79061,2022
307456872980,1,1,758,2,11,2,17,4,50,6,8,5,217,79061,2022
307456872980,1,1,758,2,11,2,17,6,120,8,1,1,217,79061,2022
307456872980,1,1,758,2,11,2,17,6,120,8,1,1,217,79061,2022
307456877980,1,1,758,2,11,1,12,7,12,3,9,6,430,156922,2022
307456877980,1,1,758,2,11,1,12,9,10,3,9,6,430,156922,2022
307456877980,1,1,758,2,11,1,12,9,20,3,9,6,430,156922,2022
307456877980,1,1,758,2,11,1,12,9,15,3,1,1,430,156922,2022
307457779880,4,3,1724,4,11,2,12,8,50,6,9,6,277,101098,2022
307457779880,4,3,1724,4,11,2,12,4,200,10,1,1,277,101098,2022
307457779880,4,3,1724,4,11,2,12,4,200,10,1,1,277,101098,2022
307457779880,4,3,1724,4,11,2,12,9,250,10,1,1,277,101098,2022
307457779880,4,3,1724,4,11,2,12,9,250,10,1,1,277,101098,2022
307457779880,4,3,1724,4,11,2,12,7,70,6,1,2,277,101098,2022
307457779880,4,3,1724,4,11,2,12,7,70,6,1,2,277,101098,2022
307457779880,4,3,1724,4,11,2,12,8,40,5,9,6,277,101098,2022
307457780980,2,2,1959,4,11,2,8,7,25,4,1,2,170,62075,2022
307457780980,2,2,1959,4,11,2,8,7,25,4,1,2,170,62075,2022
307457780980,2,2,1959,4,11,2,8,7,25,4,1,2,170,62075,2022
307457780980,2,2,1959,4,11,2,8,7,25,4,1,2,170,62075,2022
307457785980,4,3,1959,4,11,1,9,1,100,8,7,5,396,144599,2022
307457785980,4,3,1959,4,11,1,9,1,100,8,7,5,396,144599,2022
307457785980,4,3,1959,4,11,1,9,8,50,6,9,6,396,144599,2022
307457786980,2,2,1959,4,11,2,18,9,55,6,1,2,807,294585,2022
307457786980,2,2,1959,4,11,2,18,9,55,6,1,2,807,294585,2022
307457787880,3,3,1959,4,11,2,9,4,10,3,1,1,293,107074,2022
307457787880,3,3,1959,4,11,2,9,4,10,3,1,1,293,107074,2022
307457787880,3,3,1959,4,11,2,9,9,10,3,1,1,293,107074,2022
307457787880,3,3,1959,4,11,2,9,9,10,3,1,1,293,107074,2022
307457787880,3,3,1959,4,11,2,9,6,6,2,1,1,293,107074,2022
307457787880,3,3,1959,4,11,2,9,6,6,2,1,1,293,107074,2022
307457787880,3,3,1959,4,11,2,9,6,160,9,1,1,293,107074,2022
307457787880,3,3,1959,4,11,2,9,6,160,9,1,1,293,107074,2022
307457787980,4,3,1959,4,11,2,10,7,20,3,1,1,588,214569,2022
307457787980,4,3,1959,4,11,2,10,7,20,3,1,1,588,214569,2022
307457787980,4,3,1959,4,11,2,10,9,20,3,1,1,588,214569,2022
307457787980,4,3,1959,4,11,2,10,9,20,3,1,1,588,214569,2022
307457787980,4,3,1959,4,11,2,10,8,40,5,9,6,588,214569,2022
307457787980,4,3,1959,4,11,2,10,9,20,3,1,1,588,214569,2022
307457789880,5,3,1959,4,11,1,2,5,1,1,9,6,406,148353,2022
307457789880,5,3,1959,4,11,1,2,5,1,1,9,6,406,148353,2022
307457789880,5,3,1959,4,11,1,2,6,93,7,1,2,406,148353,2022
307457789880,5,3,1959,4,11,1,2,6,93,7,1,2,406,148353,2022
307464877980,2,2,796,2,11,1,8,9,50,6,1,1,275,100441,2022
307464885980,3,6,770,4,11,2,11,4,32,4,1,1,482,175806,2022
307464885980,3,6,770,4,11,2,11,4,32,4,1,1,482,175806,2022
307464885980,3,6,770,4,11,2,11,6,20,3,1,2,482,175806,2022
307464885980,3,6,770,4,11,2,11,6,20,3,1,2,482,175806,2022
307464885980,3,6,770,4,11,2,11,6,20,3,1,1,482,175806,2022
307464885980,3,6,770,4,11,2,11,6,20,3,1,1,482,175806,2022
307464885980,3,6,770,4,11,2,11,7,39,5,1,1,482,175806,2022
307464885980,3,6,770,4,11,2,11,7,39,5,1,1,482,175806,2022
307464886980,2,2,770,4,11,1,18,7,35,4,8,5,247,90087,2022
307464886980,2,2,770,4,11,1,18,7,35,4,8,5,247,90087,2022
307464886980,2,2,770,4,11,1,18,4,25,4,8,5,247,90087,2022
307464886980,2,2,770,4,11,1,18,4,25,4,8,5,247,90087,2022
307464889880,4,3,770,4,11,1,7,1,400,12,1,1,294,107288,2022
307464889880,4,3,770,4,11,1,7,1,400,12,1,1,294,107288,2022
307465875980,2,2,772,1,11,2,17,1,50,6,1,2,252,92137,2022
307465875980,2,2,772,1,11,2,17,1,50,6,1,2,252,92137,2022
307465879880,1,1,772,1,11,1,8,7,17,3,9,6,323,117877,2022
307465879880,1,1,772,1,11,1,8,4,20,3,9,6,323,117877,2022
307465879880,1,1,772,1,11,1,8,4,28,4,9,6,323,117877,2022
307466783980,2,2,1991,3,11,1,13,6,50,6,8,5,449,163940,2022
307466783980,2,2,1991,3,11,1,13,9,50,6,1,1,449,163940,2022
307466783980,2,2,1991,3,11,1,13,9,50,6,1,1,449,163940,2022
307466783980,2,2,1991,3,11,1,13,9,13,3,1,1,449,163940,2022
307466783980,2,2,1991,3,11,1,13,4,7,2,1,1,449,163940,2022
307466783980,2,2,1991,3,11,1,13,4,14,3,1,1,449,163940,2022
307466783980,2,2,1991,3,11,1,13,6,68,6,8,5,449,163940,2022
307466783980,2,2,1991,3,11,1,13,6,68,6,8,5,449,163940,2022
307466785980,2,2,1991,3,11,2,14,8,50,6,9,6,469,171270,2022
307466785980,2,2,1991,3,11,2,14,8,50,6,9,6,469,171270,2022
307466787980,1,1,1991,3,11,2,18,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,500,182352,2022
307466788880,4,3,1991,3,11,1,10,9,70,6,1,1,171,62256,2022
307466788880,4,3,1991,3,11,1,10,4,60,6,1,1,171,62256,2022
307466788880,4,3,1991,3,11,1,10,4,60,6,1,1,171,62256,2022
307466788880,4,3,1991,3,11,1,10,9,70,6,1,1,171,62256,2022
307467774980,3,3,1721,4,11,2,6,4,87,7,1,2,436,159321,2022
307467774980,3,3,1721,4,11,2,6,4,87,7,1,2,436,159321,2022
307467774980,3,3,1721,4,11,2,6,5,654,13,2,3,436,159321,2022
307467774980,3,3,1721,4,11,2,6,5,654,13,2,3,436,159321,2022
307467774980,3,3,1721,4,11,2,6,5,654,13,2,3,436,159321,2022
307467774980,3,3,1721,4,11,2,6,5,654,13,2,3,436,159321,2022
307467774980,3,3,1721,4,11,2,6,5,654,13,2,3,436,159321,2022
307467774980,3,3,1721,4,11,2,6,5,647,13,2,3,436,159321,2022
307467774980,3,3,1721,4,11,2,6,5,647,13,2,3,436,159321,2022
307467774980,3,3,1721,4,11,2,6,5,647,13,2,3,436,159321,2022
307467774980,3,3,1721,4,11,2,6,5,647,13,2,3,436,159321,2022
307467774980,3,3,1721,4,11,2,6,5,647,13,2,3,436,159321,2022
307467774980,3,3,1721,4,11,2,6,5,647,13,2,3,436,159321,2022
307467774980,3,3,1721,4,11,2,6,5,647,13,2,3,436,159321,2022
307472776980,4,3,1982,4,11,1,7,4,12,3,8,5,486,177373,2022
307472776980,4,3,1982,4,11,1,7,4,12,3,8,5,486,177373,2022
307472776980,4,3,1982,4,11,1,7,9,67,6,1,1,486,177373,2022
307472776980,4,3,1982,4,11,1,7,8,40,5,9,6,486,177373,2022
307472778880,2,2,1982,4,11,1,11,1,600,13,1,1,218,79677,2022
307472778880,2,2,1982,4,11,1,11,2,#NULL!,#NULL!,12,7,218,79677,2022
307472883980,4,3,867,3,11,1,2,5,6,2,8,5,517,188773,2022
307472883980,4,3,867,3,11,1,2,5,2,1,9,6,517,188773,2022
307472883980,4,3,867,3,11,1,2,5,2,1,9,6,517,188773,2022
307472883980,4,3,867,3,11,1,2,5,6,2,8,5,517,188773,2022
307472883980,4,3,867,3,11,1,2,6,10,3,9,6,517,188773,2022
307472883980,4,3,867,3,11,1,2,6,10,3,9,6,517,188773,2022
307472884980,2,2,867,3,11,1,15,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,375,136796,2022
307473987890,2,2,824,4,11,2,16,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,333,121556,2022
307474880980,2,2,762,4,11,1,18,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,134,49029,2022
307474883980,2,2,762,4,11,2,14,8,24,3,9,6,344,125537,2022
307474883980,2,2,762,4,11,2,14,5,150,9,1,1,344,125537,2022
307474883980,2,2,762,4,11,2,14,5,150,9,1,1,344,125537,2022
307474883980,2,2,762,4,11,2,14,8,151,9,8,5,344,125537,2022
307474887980,2,2,762,4,11,2,14,9,70,6,1,2,285,103997,2022
307474887980,2,2,762,4,11,2,14,9,70,6,1,2,285,103997,2022
307476782980,4,3,1982,4,11,2,13,4,40,5,7,5,385,140564,2022
307476782980,4,3,1982,4,11,2,13,4,20,3,7,5,385,140564,2022
307476782980,4,3,1982,4,11,2,13,4,40,5,7,5,385,140564,2022
307476784980,4,3,1982,4,11,2,10,8,30,4,9,6,512,187039,2022
307476784980,4,3,1982,4,11,2,10,1,50,6,1,1,512,187039,2022
307476784980,4,3,1982,4,11,2,10,2,#NULL!,#NULL!,8,5,512,187039,2022
307476784980,4,3,1982,4,11,2,10,2,50,6,1,1,512,187039,2022
307476788880,2,2,1982,4,11,1,18,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,416,151832,2022
307476788980,2,2,1982,4,11,1,17,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,241,88067,2022
307480883980,5,4,1674,2,11,2,9,1,23,3,8,5,480,175137,2022
307480883980,5,4,1674,2,11,2,9,7,4,1,9,6,480,175137,2022
307480883980,5,4,1674,2,11,2,9,7,4,1,9,6,480,175137,2022
307480883980,5,4,1674,2,11,2,9,8,10,3,9,6,480,175137,2022
307480883980,5,4,1674,2,11,2,9,9,142,8,1,1,480,175137,2022
307480883980,5,4,1674,2,11,2,9,1,110,8,1,1,480,175137,2022
307480883980,5,4,1674,2,11,2,9,1,29,4,1,1,480,175137,2022
307482870980,1,1,855,1,11,2,18,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,443,161618,2022
307484873980,2,2,794,2,11,2,17,4,38,5,1,1,164,59857,2022
307484873980,2,2,794,2,11,2,17,4,38,5,1,1,164,59857,2022
307490882980,2,2,1658,4,11,1,16,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,246,89737,2022
307490981980,2,6,1674,2,11,1,12,2,30,4,1,1,152,55395,2022
307490981980,2,6,1674,2,11,1,12,2,#NULL!,#NULL!,1,1,152,55395,2022
307490981980,2,6,1674,2,11,1,12,2,30,4,1,1,152,55395,2022
307490981980,2,6,1674,2,11,1,12,4,30,4,1,1,152,55395,2022
307490981980,2,6,1674,2,11,1,12,4,30,4,1,1,152,55395,2022
307490981980,2,6,1674,2,11,1,12,4,40,5,1,1,152,55395,2022
307490981980,2,6,1674,2,11,1,12,4,40,5,1,1,152,55395,2022
307490981980,2,6,1674,2,11,1,12,9,10,3,1,1,152,55395,2022
307490981980,2,6,1674,2,11,1,12,9,10,3,1,1,152,55395,2022
307492876980,3,3,855,1,11,1,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,746,272117,2022
307492971980,1,1,794,2,11,2,11,9,60,6,1,2,297,108571,2022
307492971980,1,1,794,2,11,2,11,9,60,6,1,2,297,108571,2022
307493884980,4,3,796,2,11,1,13,6,5,2,9,6,372,135601,2022
307493884980,4,3,796,2,11,1,13,8,120,8,8,5,372,135601,2022
307494876980,4,3,785,3,11,2,12,4,5,2,8,5,334,122067,2022
307494876980,4,3,785,3,11,2,12,4,5,2,8,5,334,122067,2022
307494876980,4,3,785,3,11,2,12,4,5,2,8,5,334,122067,2022
